date,Commodity,weighted_price_sum,official_observations,national_weighted_price,base_price_2015,price_index_2015_100,index_yoy_pct
2008-05-01,Bengal Gram(Gram)(Whole),6835487.0,2963,2306.9480256496795,4301.50405437127,53.631194960872236,3.122815973950166
2008-06-01,Bengal Gram(Gram)(Whole),6593450.5,2866,2300.5758897418004,4301.50405437127,53.4830575692219,4.227576974263969
2008-07-01,Bengal Gram(Gram)(Whole),6550267.0,2681,2443.2178291682208,4301.50405437127,56.79915207066645,4.2972622637700075
2008-08-01,Bengal Gram(Gram)(Whole),5097108.0,2069,2463.561140647656,4301.50405437127,57.272086914439576,8.200835141620288
2008-09-01,Bengal Gram(Gram)(Whole),5143967.5,2123,2422.9710315591146,4301.50405437127,56.32846095069573,5.76330381130532
2008-10-01,Bengal Gram(Gram)(Whole),4845364.0,2048,2365.900390625,4301.50405437127,55.00170081719967,2.322022646758315
2008-11-01,Bengal Gram(Gram)(Whole),4765013.0,2096,2273.384064885496,4301.50405437127,52.85091066170773,2.067044315362665
2008-12-01,Bengal Gram(Gram)(Whole),4459066.0,2027,2199.83522446966,4301.50405437127,51.141070580513464,4.961128330863573
2009-01-01,Bengal Gram(Gram)(Whole),4700719.0,2092,2246.9976099426385,4301.50405437127,52.23748673813749,8.059647167925622
2009-02-01,Bengal Gram(Gram)(Whole),6455248.0,2849,2265.794313794314,4301.50405437127,52.67446653901838,-4.07190745845053
2009-03-01,Bengal Gram(Gram)(Whole),6733526.5,3066,2196.1925962165687,4301.50405437127,51.05638791586762,-13.61927826256043
2009-04-01,Bengal Gram(Gram)(Whole),6487934.3,2957,2194.093439296584,4301.50405437127,51.00758738253204,-9.125854690300594
2009-05-01,Bengal Gram(Gram)(Whole),6855748.0,3152,2175.046954314721,4301.50405437127,50.56480074927273,-5.717557130391482
2009-06-01,Bengal Gram(Gram)(Whole),6052293.5,2819,2146.9647037956724,4301.50405437127,49.91195350877064,-6.677075363219953
2009-07-01,Bengal Gram(Gram)(Whole),6986666.0,2999,2329.6652217405804,4301.50405437127,54.15931712009269,-4.647666125877059
2009-08-01,Bengal Gram(Gram)(Whole),5399674.0,2251,2398.788982674367,4301.50405437127,55.76628435899467,-2.6292084618716127
2009-09-01,Bengal Gram(Gram)(Whole),5132533.0,2224,2307.793615107914,4301.50405437127,53.650852956018724,-4.753561431441755
2009-10-01,Bengal Gram(Gram)(Whole),5884838.5,2517,2338.0367500993248,4301.50405437127,54.35393575238799,-1.1777182435949607
2009-11-01,Bengal Gram(Gram)(Whole),6248901.0,2574,2427.700466200466,4301.50405437127,56.43840934506131,6.7879600151390385
2009-12-01,Bengal Gram(Gram)(Whole),6438852.0,2671,2410.6521901909396,4301.50405437127,56.04207643931403,9.58330712120059
2010-01-01,Bengal Gram(Gram)(Whole),8458655.0,3551,2382.048718670797,4301.50405437127,55.37711201853021,6.010291605588569
2010-02-01,Bengal Gram(Gram)(Whole),9107863.0,4093,2225.2291717566577,4301.50405437127,51.73142100134341,-1.790327647602108
2010-03-01,Bengal Gram(Gram)(Whole),10206560.000000002,4723,2161.0332415837397,4301.50405437127,50.2390144067784,-1.6009231017989567
2010-04-01,Bengal Gram(Gram)(Whole),11738341.5,5410,2169.748890942699,4301.50405437127,50.44163305478601,-1.1095492980321642
2010-05-01,Bengal Gram(Gram)(Whole),10696567.0,5052,2117.2935471100554,4301.50405437127,49.222167882381086,-2.655271744368437
2010-06-01,Bengal Gram(Gram)(Whole),9605492.5,4513,2128.405162862841,4301.50405437127,49.48048719609865,-0.8644548697060439
2010-07-01,Bengal Gram(Gram)(Whole),10240639.5,4581,2235.4593975114603,4301.50405437127,51.9692500403375,-4.0437494344674585
2010-08-01,Bengal Gram(Gram)(Whole),10432747.0,4587,2274.416176149989,4301.50405437127,52.87490485656253,-5.18481648126119
2010-09-01,Bengal Gram(Gram)(Whole),8689552.0,3893,2232.0965836116106,4301.50405437127,51.891072410900364,-3.2800607039015217
2010-10-01,Bengal Gram(Gram)(Whole),9468743.0,4134,2290.4554910498305,4301.50405437127,53.24778175490096,-2.0350945744318616
2010-11-01,Bengal Gram(Gram)(Whole),8373421.000000001,3505,2388.9931526390874,4301.50405437127,55.53855401371404,-1.594402361423053
2010-12-01,Bengal Gram(Gram)(Whole),8885928.5,3650,2434.5009589041097,4301.50405437127,56.59650503944367,0.9893077404617756
2011-01-01,Bengal Gram(Gram)(Whole),7743915.0,3111,2489.20443587271,4301.50405437127,57.868234096934835,4.498468749275064
2011-02-01,Bengal Gram(Gram)(Whole),9335627.0,3677,2538.9249388088115,4301.50405437127,59.02412055682495,14.097234165077644
2011-03-01,Bengal Gram(Gram)(Whole),10544920.0,4255,2478.2420681551116,4301.50405437127,57.61338445413471,14.678572289748848
2011-04-01,Bengal Gram(Gram)(Whole),10871374.500000002,4575,2376.2567213114758,4301.50405437127,55.242461503591485,9.517591239742718
2011-05-01,Bengal Gram(Gram)(Whole),10814656.5,4507,2399.5244064788108,4301.50405437127,55.78338125801296,13.329793582660221
2011-06-01,Bengal Gram(Gram)(Whole),11865570.0,4696,2526.7397785349235,4301.50405437127,58.74084382106306,18.715168644690607
2011-07-01,Bengal Gram(Gram)(Whole),11669588.0,4311,2706.9329621897473,4301.50405437127,62.929917721195935,21.090678954094933
2011-08-01,Bengal Gram(Gram)(Whole),11212585.0,3948,2840.0671225937185,4301.50405437127,66.02497839581457,24.870160192108457
2011-09-01,Bengal Gram(Gram)(Whole),12509469.0,3942,3173.3812785388127,4301.50405437127,73.77376002503037,42.170428548578776
2011-10-01,Bengal Gram(Gram)(Whole),10713001.5,3268,3278.1522337821298,4301.50405437127,76.20944191487648,43.1222849163329
2011-11-01,Bengal Gram(Gram)(Whole),12279869.0,3593,3417.720289451712,4301.50405437127,79.4540757430778,43.06111700974127
2011-12-01,Bengal Gram(Gram)(Whole),11587717.0,3458,3350.988143435512,4301.50405437127,77.90270800814831,37.64579271079682
2012-01-01,Bengal Gram(Gram)(Whole),15006643.0,4385,3422.2675028506274,4301.50405437127,79.55978791587685,37.48438872803097
2012-02-01,Bengal Gram(Gram)(Whole),16039374.0,4656,3444.882731958763,4301.50405437127,80.08553957906905,35.682732455060304
2012-03-01,Bengal Gram(Gram)(Whole),18440606.0,5198,3547.63485956137,4301.50405437127,82.47428840514974,43.15126456562619
2012-04-01,Bengal Gram(Gram)(Whole),19385664.0,5335,3633.676476101218,4301.50405437127,84.47455657768373,52.91598940100049
2012-05-01,Bengal Gram(Gram)(Whole),25103541.0,6231,4028.8141550312953,4301.50405437127,93.66059183269019,67.90052829441275
2012-06-01,Bengal Gram(Gram)(Whole),23895818.0,5786,4129.937435188386,4301.50405437127,96.0114737307167,63.44925861669235
2012-07-01,Bengal Gram(Gram)(Whole),24959701.0,5486,4549.708530805688,4301.50405437127,105.77017883273147,68.07614353054552
2012-08-01,Bengal Gram(Gram)(Whole),22654301.0,4739,4780.396919181262,4301.50405437127,111.13314921378097,68.31985699040513
2012-09-01,Bengal Gram(Gram)(Whole),21887699.0,4687,4669.873906550032,4301.50405437127,108.56374532076559,47.157668639813785
2012-10-01,Bengal Gram(Gram)(Whole),22185358.0,4807,4615.219055543998,4301.50405437127,107.29314670420744,40.78720957443891
2012-11-01,Bengal Gram(Gram)(Whole),19848540.0,4292,4624.543336439888,4301.50405437127,107.5099146248703,35.31076111502913
2012-12-01,Bengal Gram(Gram)(Whole),20286141.0,4588,4421.565170008718,4301.50405437127,102.79114268218437,31.94809950821329
2013-01-01,Bengal Gram(Gram)(Whole),21163737.0,5214,4059.0212888377446,4301.50405437127,94.36283768494627,18.606195613192856
2013-02-01,Bengal Gram(Gram)(Whole),21109662.0,5670,3723.0444444444443,4301.50405437127,86.55215472041729,8.07463516552036
2013-03-01,Bengal Gram(Gram)(Whole),22456829.0,6247,3594.8181527133024,4301.50405437127,83.5711906178533,1.3299929395148125
2013-04-01,Bengal Gram(Gram)(Whole),24365567.0,6786,3590.563955201886,4301.50405437127,83.47229038533828,-1.1864710901722808
2013-05-01,Bengal Gram(Gram)(Whole),23277933.0,6754,3446.540272431152,4301.50405437127,80.12407355349839,-14.452736219489882
2013-06-01,Bengal Gram(Gram)(Whole),21121138.0,6459,3270.032203127419,4301.50405437127,76.02067002132313,-20.821265347370634
2013-07-01,Bengal Gram(Gram)(Whole),18606390.5,5867,3171.3636441111303,4301.50405437127,73.72685470070242,-30.295234900475542
2013-08-01,Bengal Gram(Gram)(Whole),14038209.0,4394,3194.858670914884,4301.50405437127,74.27305962127846,-33.16750209390422
2013-09-01,Bengal Gram(Gram)(Whole),15716456.0,4884,3217.947583947584,4301.50405437127,74.80982333789606,-31.091338902447784
2013-10-01,Bengal Gram(Gram)(Whole),15755595.0,4976,3166.3173231511255,4301.50405437127,73.60953943385113,-31.393997011959605
2013-11-01,Bengal Gram(Gram)(Whole),13195270.000000002,4174,3161.3009103977006,4301.50405437127,73.49291946348688,-31.6407982278448
2013-12-01,Bengal Gram(Gram)(Whole),12829289.0,4147,3093.631299734748,4301.50405437127,71.9197578482099,-30.03311766795357
2014-01-01,Bengal Gram(Gram)(Whole),12561915.0,4084,3075.8851616062684,4301.50405437127,71.50720126557815,-24.221014310397628
2014-02-01,Bengal Gram(Gram)(Whole),12159964.0,4041,3009.1472407819847,4301.50405437127,69.95569927974454,-19.17509216758727
2014-03-01,Bengal Gram(Gram)(Whole),14978327.0,4851,3087.6782106782107,4301.50405437127,71.78136232466068,-14.107527015026122
2014-04-01,Bengal Gram(Gram)(Whole),14226556.5,4715,3017.2972428419935,4301.50405437127,70.14516793900866,-15.96592400281196
2014-05-01,Bengal Gram(Gram)(Whole),14873153.0,5040,2951.0224206349208,4301.50405437127,68.60443192273725,-14.37725407591708
2014-06-01,Bengal Gram(Gram)(Whole),14212544.0,4977,2855.6447659232467,4301.50405437127,66.3871225001238,-12.672273894056985
2014-07-01,Bengal Gram(Gram)(Whole),13767807.0,4718,2918.144764730818,4301.50405437127,67.8401026209738,-7.984542543725981
2014-08-01,Bengal Gram(Gram)(Whole),13706590.0,4452,3078.7488769092542,4301.50405437127,71.57377600936053,-3.6342701185082427
2014-09-01,Bengal Gram(Gram)(Whole),14408703.0,4439,3245.934444694751,4301.50405437127,75.46045298727944,0.8697115169550074
2014-10-01,Bengal Gram(Gram)(Whole),12973308.0,4095,3168.084981684982,4301.50405437127,73.65063339799747,0.05582695458008491
2014-11-01,Bengal Gram(Gram)(Whole),12821656.0,3965,3233.70895334174,4301.50405437127,75.17623864740018,2.2904508300961135
2014-12-01,Bengal Gram(Gram)(Whole),14048146.0,4272,3288.4236891385767,4301.50405437127,76.44822944655412,6.296561242463827
2015-01-01,Bengal Gram(Gram)(Whole),10984973.0,3191,3442.486054528361,4301.50405437127,80.0298223834066,11.918549414590274
2015-02-01,Bengal Gram(Gram)(Whole),12008382.0,3395,3537.078645066274,4301.50405437127,82.22888088346278,17.544219742038813
2015-03-01,Bengal Gram(Gram)(Whole),14376137.0,4054,3546.1610754810063,4301.50405437127,82.44002634095695,14.848790369968313
2015-04-01,Bengal Gram(Gram)(Whole),16355266.5,4358,3752.9294401101424,4301.50405437127,87.24691160749562,24.380501424356062
2015-05-01,Bengal Gram(Gram)(Whole),20365718.5,4742,4294.752952340785,4301.50405437127,99.84305252429961,45.53440605228462
2015-06-01,Bengal Gram(Gram)(Whole),21924777.0,5052,4339.821258907364,4301.50405437127,100.89078620063498,51.9734285823984
2015-07-01,Bengal Gram(Gram)(Whole),18977588.5,4294,4419.559501630181,4301.50405437127,102.74451554076627,51.45100253577925
2015-08-01,Bengal Gram(Gram)(Whole),17386001.5,3791,4586.125428646795,4301.50405437127,106.61678730690227,48.96068539538665
2015-09-01,Bengal Gram(Gram)(Whole),17150384.0,3586,4782.594534300056,4301.50405437127,111.18423867204989,47.341069753175866
2015-10-01,Bengal Gram(Gram)(Whole),19097309.0,3866,4939.810915675116,4301.50405437127,114.83915517074048,55.92419219284395
2015-11-01,Bengal Gram(Gram)(Whole),18392917.0,3681,4996.717468079326,4301.50405437127,116.16210062621158,54.5197029224191
2015-12-01,Bengal Gram(Gram)(Whole),20134186.0,4043,4980.011377689834,4301.50405437127,115.77372274307291,51.44068552171206
2016-01-01,Bengal Gram(Gram)(Whole),23373571.0,4823,4846.272237196766,4301.50405437127,112.66459768349844,40.77826781089839
2016-02-01,Bengal Gram(Gram)(Whole),30173987.0,6519,4628.622027918393,4301.50405437127,107.60473474887694,30.860025811828294
2016-03-01,Bengal Gram(Gram)(Whole),31111686.1,6713,4634.542842246387,4301.50405437127,107.74237995978817,30.69183107024407
2016-04-01,Bengal Gram(Gram)(Whole),34815525.0,6673,5217.372246365952,4301.50405437127,121.29181282681715,39.021325330668375
2016-05-01,Bengal Gram(Gram)(Whole),43772793.0,7714,5674.461109670729,4301.50405437127,131.91806953905422,32.12543707730515
2016-06-01,Bengal Gram(Gram)(Whole),46069415.0,7358,6261.132780646915,4301.50405437127,145.55682620557414,44.27167404178485
2016-07-01,Bengal Gram(Gram)(Whole),39699632.0,5335,7441.355576382381,4301.50405437127,172.99427089509155,68.37324112589937
2016-08-01,Bengal Gram(Gram)(Whole),35625198.0,4900,7270.448571428571,4301.50405437127,169.02107912789722,58.5313939739722
2016-09-01,Bengal Gram(Gram)(Whole),33597781.5,4435,7575.598985343856,4301.50405437127,176.11511902785233,58.399356897449465
2016-10-01,Bengal Gram(Gram)(Whole),41228753.0,4741,8696.214511706392,4301.50405437127,202.16683285161926,76.04346927756633
2016-11-01,Bengal Gram(Gram)(Whole),36864679.0,4148,8887.338235294117,4301.50405437127,206.61001647232285,77.86353325096638
2016-12-01,Bengal Gram(Gram)(Whole),41122129.99999999,4642,8858.709607927616,4301.50405437127,205.94446723641298,77.88532868848709
2017-01-01,Bengal Gram(Gram)(Whole),37707316.0,5050,7466.795247524752,4301.50405437127,173.58568428958824,54.072963343136024
2017-02-01,Bengal Gram(Gram)(Whole),37343999.0,6226,5998.072438162544,4301.50405437127,139.441282917476,29.586568140238214
2017-03-01,Bengal Gram(Gram)(Whole),49385629.0,8891,5554.564053537285,4301.50405437127,129.13074086010988,19.85139079747851
2017-04-01,Bengal Gram(Gram)(Whole),51725266.0,8792,5883.219517743403,4301.50405437127,136.77121870348498,12.762119318613552
2017-05-01,Bengal Gram(Gram)(Whole),53551258.0,9393,5701.187905887363,4301.50405437127,132.53940560845706,0.4710014871911916
2017-06-01,Bengal Gram(Gram)(Whole),39274789.0,7273,5400.080984463083,4301.50405437127,125.53936753762717,-13.752332466823457
2017-07-01,Bengal Gram(Gram)(Whole),41937103.0,7850,5342.306114649681,4301.50405437127,124.19623571482462,-28.20789089013207
2017-08-01,Bengal Gram(Gram)(Whole),42041141.0,7599,5532.457033820239,4301.50405437127,128.61680388742286,-23.904873551245455
2017-09-01,Bengal Gram(Gram)(Whole),41480705.6,7273,5703.383143132132,4301.50405437127,132.5904397866659,-24.71376647356611
2017-10-01,Bengal Gram(Gram)(Whole),38055824.0,7211,5277.468312300652,4301.50405437127,122.68890707978267,-39.313038964294186
2017-11-01,Bengal Gram(Gram)(Whole),39218515.0,8091,4847.177728340131,4301.50405437127,112.6856482539947,-45.45973608734023
2017-12-01,Bengal Gram(Gram)(Whole),32901261.0,7277,4521.2671430534565,4301.50405437127,105.10898248390255,-48.96246357361803
2018-01-01,Bengal Gram(Gram)(Whole),23915579.0,5589,4279.044372875291,4301.50405437127,99.47786445828976,-42.692356881035444
2018-02-01,Bengal Gram(Gram)(Whole),25584944.0,6196,4129.267914783732,4301.50405437127,95.99590893300429,-31.156751483836754
2018-03-01,Bengal Gram(Gram)(Whole),27106432.0,6883,3938.1711463024844,4301.50405437127,91.55335195605454,-29.100265865247177
2018-04-01,Bengal Gram(Gram)(Whole),27115375.5,7040,3851.615838068182,4301.50405437127,89.54114164216809,-34.532175342906015
2018-05-01,Bengal Gram(Gram)(Whole),32644421.0,8566,3810.929371935559,4301.50405437127,88.59527560046864,-33.155520659121194
2018-06-01,Bengal Gram(Gram)(Whole),24659860.5,6835,3607.8801024140453,4301.50405437127,83.87485067572234,-33.18840749250786
2018-07-01,Bengal Gram(Gram)(Whole),26599514.0,6777,3924.968865279622,4301.50405437127,91.2464295201813,-26.530438708546377
2018-08-01,Bengal Gram(Gram)(Whole),23582534.0,5743,4106.309246038656,4301.50405437127,95.46217309421681,-25.777837569518525
2018-09-01,Bengal Gram(Gram)(Whole),19881246.5,4960,4008.315826612903,4301.50405437127,93.18405320435711,-29.72038304248218
2018-10-01,Bengal Gram(Gram)(Whole),25220310.5,6292,4008.313811188811,4301.50405437127,93.18400635041797,-24.048548015981687
2018-11-01,Bengal Gram(Gram)(Whole),20939496.0,4888,4283.857610474632,4301.50405437127,99.58976107720494,-11.62161054198445
2018-12-01,Bengal Gram(Gram)(Whole),25882772.0,6083,4254.935393720204,4301.50405437127,98.91738656845523,-5.89064394795713
2019-01-01,Bengal Gram(Gram)(Whole),34742832.0,8017,4333.645004365723,4301.50405437127,100.74720259677055,1.2760005910792405
2019-02-01,Bengal Gram(Gram)(Whole),34931743.0,8099,4313.09334485739,4301.50405437127,100.2694241441977,4.451768058340799
2019-03-01,Bengal Gram(Gram)(Whole),39363279.5,9432,4173.375689143342,4301.50405437127,97.02131246167903,5.972430707123766
2019-04-01,Bengal Gram(Gram)(Whole),46080724.5,10786,4272.271880215094,4301.50405437127,99.32041970002399,10.92154721115428
2019-05-01,Bengal Gram(Gram)(Whole),49724987.0,11282,4407.462063463925,4301.50405437127,102.46327814070007,15.653207743007535
2019-06-01,Bengal Gram(Gram)(Whole),42592195.0,9887,4307.898755942147,4301.50405437127,100.14866199101633,19.40249214655765
2019-07-01,Bengal Gram(Gram)(Whole),39613070.0,9331,4245.318829707427,4301.50405437127,98.69382374272675,8.161847276334555
2019-08-01,Bengal Gram(Gram)(Whole),34263214.0,7982,4292.560010022551,4301.50405437127,99.79207169781394,4.535721808180204
2019-09-01,Bengal Gram(Gram)(Whole),31752537.0,7473,4248.967884383782,4301.50405437127,98.77865580681947,6.0038197632304335
2019-10-01,Bengal Gram(Gram)(Whole),32192973.0,7440,4327.0125,4301.50405437127,100.59301224191124,7.950941563546587
2019-11-01,Bengal Gram(Gram)(Whole),36273656.0,8468,4283.615493623051,4301.50405437127,99.58413242154124,-0.005651841718279371
2019-12-01,Bengal Gram(Gram)(Whole),34310875.0,8058,4257.988955075702,4301.50405437127,98.98837479296695,0.07176516381435238
2020-01-01,Bengal Gram(Gram)(Whole),38342832.0,8767,4373.540777917189,4301.50405437127,101.67468686848531,0.9206054836350175
2020-02-01,Bengal Gram(Gram)(Whole),36142998.5,8547,4228.735053235053,4301.50405437127,98.30828937468353,-1.955865196446982
2020-03-01,Bengal Gram(Gram)(Whole),30854854.0,7477,4126.635549016985,4301.50405437127,95.93471252975851,-1.1199600421296085
2020-04-01,Bengal Gram(Gram)(Whole),23851762.0,5268,4527.669324221716,4301.50405437127,105.25781835822316,5.9780241325316785
2020-05-01,Bengal Gram(Gram)(Whole),42348752.0,9890,4281.976946410516,4301.50405437127,99.54603999638427,-2.8471060044652496
2020-06-01,Bengal Gram(Gram)(Whole),46898755.0,11119,4217.893245795485,4301.50405437127,98.05624247893435,-2.089313497038703
2020-07-01,Bengal Gram(Gram)(Whole),37710162.0,9039,4171.9395950879525,4301.50405437127,96.98792660321563,-1.7284740572601875
2020-08-01,Bengal Gram(Gram)(Whole),29972319.0,6940,4318.77795389049,4301.50405437127,100.40157812943744,0.6107764086401346
2020-09-01,Bengal Gram(Gram)(Whole),38068470.0,8073,4715.529542920847,4301.50405437127,109.62513305384047,10.980588021194947
2020-10-01,Bengal Gram(Gram)(Whole),37719319.0,7451,5062.31633337807,4301.50405437127,117.68712221097753,16.99333739798694
2020-11-01,Bengal Gram(Gram)(Whole),36451341.0,7414,4916.555300782304,4301.50405437127,114.2985160222273,14.77583149331445
2020-12-01,Bengal Gram(Gram)(Whole),37573111.0,8010,4690.775405742821,4301.50405437127,109.04965673520559,10.16410458630288
2021-01-01,Bengal Gram(Gram)(Whole),37434950.0,8149,4593.809056325929,4301.50405437127,106.79541384269098,5.036383324031535
2021-02-01,Bengal Gram(Gram)(Whole),46724786.0,10039,4654.326725769499,4301.50405437127,108.20230940011979,10.06427849408209
2021-03-01,Bengal Gram(Gram)(Whole),58409257.0,12017,4860.552300907048,4301.50405437127,112.99657606896041,17.78486961527026
2021-04-01,Bengal Gram(Gram)(Whole),51158349.0,9941,5146.197465043758,4301.50405437127,119.63716411737643,13.66107143719828
2021-05-01,Bengal Gram(Gram)(Whole),35650310.0,6798,5244.235069137982,4301.50405437127,121.91631119837467,22.472286394117692
2021-06-01,Bengal Gram(Gram)(Whole),59596864.0,12086,4931.066026807877,4301.50405437127,114.63585677193153,16.908270064049226
2021-07-01,Bengal Gram(Gram)(Whole),51819780.0,10740,4824.932960893855,4301.50405437127,112.16850896585036,15.6520330873136
2021-08-01,Bengal Gram(Gram)(Whole),50035207.5,10158,4925.69477259303,4301.50405437127,114.5109875599779,14.052975753379737
2021-09-01,Bengal Gram(Gram)(Whole),51035371.0,10050,5078.146368159204,4301.50405437127,118.05513383158839,7.689843143549635
2021-10-01,Bengal Gram(Gram)(Whole),46205014.0,9320,4957.619527896995,4301.50405437127,115.25316413125238,-2.0681600790287025
2021-11-01,Bengal Gram(Gram)(Whole),44399237.5,9070,4895.175027563396,4301.50405437127,113.80147422129768,-0.4348628645650665
2021-12-01,Bengal Gram(Gram)(Whole),49038214.0,10297,4762.378751092551,4301.50405437127,110.71426856503672,1.5264714073086383
2022-01-01,Bengal Gram(Gram)(Whole),31288215.1,6432,4864.461302860696,4301.50405437127,113.08745130479043,5.891673842256551
2022-02-01,Bengal Gram(Gram)(Whole),35017888.2,7261,4822.73628976725,4301.50405437127,112.11744145321202,3.6183442615947525
2022-03-01,Bengal Gram(Gram)(Whole),42343409.7,8624,4909.950104359926,4301.50405437127,114.14496051376125,1.016300214353394
2022-04-01,Bengal Gram(Gram)(Whole),45394897.0,9267,4898.55368511924,4301.50405437127,113.88002017901707,-4.812170182094089
2022-05-01,Bengal Gram(Gram)(Whole),42530669.5,8935,4760.007778399552,4301.50405437127,110.659148944945,-9.23351612493648
2022-06-01,Bengal Gram(Gram)(Whole),40393083.7,8655,4667.022957827846,4301.50405437127,108.4974673703987,-5.354685326551167
2022-07-01,Bengal Gram(Gram)(Whole),37572649.8,7849,4786.934615874633,4301.50405437127,111.28513550998653,-0.7875414089107413
2022-08-01,Bengal Gram(Gram)(Whole),33588916.1,6877,4884.23965391886,4301.50405437127,113.54725212813418,-0.8416095716046068
2022-09-01,Bengal Gram(Gram)(Whole),32313862.2,6732,4800.038948306596,4301.50405437127,111.58978086812924,-5.476553838549969
2022-10-01,Bengal Gram(Gram)(Whole),28753169.8,5979,4809.026559625356,4301.50405437127,111.79872200139697,-2.997264462016358
2022-11-01,Bengal Gram(Gram)(Whole),33783118.7,7038,4800.102117078716,4301.50405437127,111.59124939567967,-1.942175917088762
2022-12-01,Bengal Gram(Gram)(Whole),34349495.9,7043,4877.111443986937,4301.50405437127,113.38153776771925,2.4091467497847407
2023-01-01,Bengal Gram(Gram)(Whole),40628519.099999994,8208,4949.868311403508,4301.50405437127,115.07296631217534,1.7557341548299688
2023-02-01,Bengal Gram(Gram)(Whole),50229736.400000006,10208,4920.624647335424,4301.50405437127,114.39311889837676,2.0297265221793426
2023-03-01,Bengal Gram(Gram)(Whole),55459414.5,11077,5006.717929042159,4301.50405437127,116.39458816630051,1.970851487804448
2023-04-01,Bengal Gram(Gram)(Whole),57687144.7,11372,5072.735200492438,4301.50405437127,117.92933672438197,3.555774348300478
2023-05-01,Bengal Gram(Gram)(Whole),59359361.6,11847,5010.49730733519,4301.50405437127,116.48244995243995,5.26237646233132
2023-06-01,Bengal Gram(Gram)(Whole),56881353.199999996,11236,5062.420185119259,4301.50405437127,117.68953652327102,8.472150894998842
2023-07-01,Bengal Gram(Gram)(Whole),52986511.9,10439,5075.8225787910715,4301.50405437127,118.00111111444667,6.034926024650855
2023-08-01,Bengal Gram(Gram)(Whole),49126392.7,9024,5443.970822251774,4301.50405437127,126.55970454612283,11.459944801926646
2023-09-01,Bengal Gram(Gram)(Whole),37856092.0,6442,5876.450170754424,4301.50405437127,136.61384707478453,22.425051838955913
2023-10-01,Bengal Gram(Gram)(Whole),47697411.6,8090,5895.848158220025,4301.50405437127,137.06480532614054,22.599617305489296
2023-11-01,Bengal Gram(Gram)(Whole),40705444.7,6784,6000.212956957547,4301.50405437127,139.49104501854453,25.001777266547045
2023-12-01,Bengal Gram(Gram)(Whole),38202453.0,6554,5828.875953616112,4301.50405437127,135.507856785412,19.51492231744303
2024-01-01,Bengal Gram(Gram)(Whole),30871412.0,5348,5772.515332834704,4301.50405437127,134.19760297490745,16.619573889187755
2024-02-01,Bengal Gram(Gram)(Whole),41414318.0,6931,5975.229836964363,4301.50405437127,138.91024538015304,21.432343761477934
2024-03-01,Bengal Gram(Gram)(Whole),46599598.0,8010,5817.677652933833,4301.50405437127,135.24752224798667,16.197431838282505
2024-04-01,Bengal Gram(Gram)(Whole),46127518.0,7721,5974.293226266028,4301.50405437127,138.8884713521271,17.772621478173576
2024-05-01,Bengal Gram(Gram)(Whole),55229569.5,8828,6256.181411418214,4301.50405437127,145.44171834641335,24.861486349057337
2024-06-01,Bengal Gram(Gram)(Whole),38732165.0,5947,6512.891373801917,4301.50405437127,151.40963001495703,28.65173445985869
2024-07-01,Bengal Gram(Gram)(Whole),48904621.0,7530,6494.637583001328,4301.50405437127,150.98527168424621,27.95241524277592
2024-08-01,Bengal Gram(Gram)(Whole),50050008.0,7218,6934.054862842892,4301.50405437127,161.20070503702942,27.371271618512804
2024-09-01,Bengal Gram(Gram)(Whole),47144265.0,6643,7096.833508956796,4301.50405437127,164.98493129966621,20.76735618853549
2024-10-01,Bengal Gram(Gram)(Whole),48238148.0,6996,6895.10405946255,4301.50405437127,160.29518913170878,16.94846736935307
2024-11-01,Bengal Gram(Gram)(Whole),32972972.5,5028,6557.870425616547,4301.50405437127,152.45528872516846,9.293961275363882
2024-12-01,Bengal Gram(Gram)(Whole),26127769.5,4094,6381.9661700048855,4301.50405437127,148.36592246192143,9.488797167585084
2025-01-01,Bengal Gram(Gram)(Whole),48776138.0,7837,6223.8277402067115,4301.50405437127,144.68957047435396,7.818297247386985
2025-02-01,Bengal Gram(Gram)(Whole),57668069.0,9670,5963.605894519132,4301.50405437127,138.64001565821616,-0.19453548670751442
2025-03-01,Bengal Gram(Gram)(Whole),79670380.5,14027,5679.787588222714,4301.50405437127,132.0418978206194,-2.370190872324829
2025-04-01,Bengal Gram(Gram)(Whole),68869748.5,11884,5795.165642881185,4301.50405437127,134.72417018861177,-2.998305851432048
2025-05-01,Bengal Gram(Gram)(Whole),65677392.0,11506,5708.099426386233,4301.50405437127,132.70008244175787,-8.760647254116893
2025-06-01,Bengal Gram(Gram)(Whole),75913048.0,13598,5582.662744521253,4301.50405437127,129.78397030331857,-14.282882607600433
2025-07-01,Bengal Gram(Gram)(Whole),75383442.5,12955,5818.868583558472,4301.50405437127,135.2752086248815,-10.405030162292261
2025-08-01,Bengal Gram(Gram)(Whole),60094519.0,10065,5970.642722305018,4301.50405437127,138.80360559552506,-13.893921516261065
2025-09-01,Bengal Gram(Gram)(Whole),58479658.5,10250,5705.332536585366,4301.50405437127,132.63575866649478,-19.60734982179362
2025-10-01,Bengal Gram(Gram)(Whole),47213080.5,8338,5662.398716718638,4301.50405437127,131.63764685899577,-17.877980261257964
2025-11-01,Bengal Gram(Gram)(Whole),33655169.07,6142,5479.513036470205,4301.50405437127,127.38597865325318,-16.443712961055613
