date,food_cpi_2015_100,mandi_price_index_2015_100,food_cpi_yoy_pct_exact,mandi_index_yoy_pct,mandi_source_rows,commodities_observed
2021-01-01,123.5129,108.91280523683064,2.6710103633440063,-13.216914567872616,65730.0,8.0
2021-02-01,122.964302,109.12617299788032,4.2524923303634665,1.970584355397853,66818.0,8.0
2021-03-01,122.807559,103.9767206940463,5.238414994159424,0.5251496728248872,72306.0,8.0
2021-04-01,123.826384,108.69063866539388,2.597402457516096,-0.8825630479683433,63420.0,8.0
2021-05-01,125.942405,112.90649791386664,5.239031346778011,8.952866988809017,53390.0,8.0
2021-06-01,127.431456,114.33438614593608,5.584415490799222,6.792006433062259,69509.0,8.0
2021-07-01,128.528652,120.8012419100204,4.458598684701842,-1.3576580079306733,68447.0,8.0
2021-08-01,128.450281,124.68078953595244,3.734177523911209,-0.5938791548717348,66373.0,8.0
2021-09-01,128.528652,117.61652787696332,1.6109042949086216,-15.625449653588165,67901.0,8.0
2021-10-01,131.428384,126.86067088238396,1.8214937179092283,-14.906620980335603,65518.0,8.0
2021-11-01,132.995806,140.77774855106756,2.5997577273322747,-9.280020172998604,63685.0,8.0
2021-12-01,131.820239,131.02393968408015,4.472049450203941,3.044792583265643,73780.0,8.0
2022-01-01,130.409559,120.8065867233912,5.583756028722497,10.920461979376572,90627.0,8.0
2022-02-01,130.252817,119.87549625835864,5.92734222977982,9.85036216809978,89492.0,8.0
2022-03-01,131.976982,120.3452813721464,7.466497237356529,15.742524450511318,98302.0,8.0
2022-04-01,133.857889,120.17149715104075,8.101266205108605,10.562877011874882,99399.0,8.0
2022-05-01,135.817167,127.0086389178571,7.840696705768013,12.49010576410634,94509.0,8.0
2022-06-01,137.071105,134.45753005154222,7.564575735523249,17.60025534218641,91953.0,8.0
2022-07-01,137.149476,129.2638283044522,6.707316902382199,7.005380292973484,91131.0,8.0
2022-08-01,138.168301,130.78459473892136,7.565588743243023,4.895545838044968,88810.0,8.0
2022-09-01,139.343868,131.0579764848317,8.414634271586374,11.428197082921244,88584.0,8.0
2022-10-01,139.030383,135.27529623377222,5.784137922596688,6.632966145346719,83140.0,8.0
2022-11-01,138.403414,131.95474397143573,4.065998893228273,-6.267328942564565,88824.0,8.0
2022-12-01,137.854816,123.81250848440214,4.577883522119852,-5.5039034981438695,93278.0,8.0
2023-01-01,138.481785,119.31534513681495,6.189903609749958,-1.2344042051206428,76063.0,8.0
2023-02-01,138.403414,113.10361134076152,6.257520710665321,-5.649098547214515,76790.0,8.0
2023-03-01,138.716899,110.59403431921692,5.106888260257403,-8.102724877741974,76992.0,8.0
2023-04-01,139.422239,110.53384029505897,4.156908525578196,-8.01991910267079,79423.0,8.0
2023-05-01,140.362692,113.81087814083756,3.346797095244969,-10.391230777266404,84100.0,8.0
2023-06-01,143.497538,124.16508613698711,4.688393662544699,-7.654791747706247,82033.0,8.0
2023-07-01,151.648135,163.89092402795012,10.571428650591418,26.787923719806205,77570.0,8.0
2023-08-01,150.864424,155.5855065914796,9.188882622215932,18.963175213462293,71835.0,8.0
2023-09-01,148.121434,134.47397486871816,6.299212248076835,2.606478808469781,67693.0,8.0
2023-10-01,149.610486,134.03710847363865,7.609921494641947,-0.915309590595037,72941.0,8.0
2023-11-01,150.942795,150.72021473952017,9.06002289799006,14.221141433267912,65716.0,8.0
2023-12-01,149.845599,137.32605875764096,8.698124119218287,10.914527488909776,70162.0,8.0
2024-01-01,148.983517,127.37798944384308,7.583475328542311,6.757424451802874,87019.0,8.0
2024-02-01,149.140259,126.89392613923832,7.757644619951343,12.192638798180354,89834.0,8.0
2024-03-01,149.453743,130.71978658771215,7.740112471804883,18.197864281182262,93392.0,8.0
2024-04-01,150.394197,136.72183051317535,7.869589585345849,23.69228296801249,90055.0,8.0
2024-05-01,151.413022,141.85294132222174,7.872697397396733,24.639176535201624,103631.0,8.0
2024-06-01,155.48832,150.6370858876727,8.356089008300604,21.32000272724004,81797.0,8.0
2024-07-01,159.328506,180.1735889223475,5.064599706419082,9.935061987703795,104614.0,8.0
2024-08-01,158.858279,178.43994455307308,5.298701170263964,14.689310374906771,94865.0,8.0
2024-09-01,160.504073,183.08030204577287,8.359788766290244,36.14552721038202,83557.0,8.0
2024-10-01,164.109145,195.50898932080185,9.69093770606426,45.86183747708419,98540.0,8.0
2024-11-01,163.325433,187.23738009194165,8.203530350686838,24.2284456769994,97288.0,8.0
2024-12-01,161.366155,173.98326387100977,7.688284525460109,26.69355360883329,103096.0,8.0
2025-01-01,157.447599,151.04485700682886,5.68122042655228,18.580029145003696,91947.0,8.0
2025-02-01,154.861351,140.11713972294504,3.836048051921392,10.420682838039962,93496.0,8.0
2025-03-01,153.764155,131.03711796110582,2.8841111058690583,0.2427569549164898,106871.0,8.0
2025-04-01,153.607413,127.57328013914574,2.136529243877683,-6.691360362636456,138682.0,8.0
2025-05-01,153.685784,128.43214095367262,1.5010346996442658,-9.46106597681574,134455.0,8.0
2025-06-01,155.253207,133.89710882544853,-0.1512094284638165,-11.11278604706072,112387.0,8.0
2025-07-01,157.996196,141.09346845361847,-0.8362031587743624,-21.69026032198985,115049.0,8.0
2025-08-01,158.93665,145.8092331775249,0.0493339097548561,-18.286663032358696,95104.0,8.0
